step,elapsed_sec,scene,action_kind,action_key,action_ds_x,action_ds_y
0,13.113,UNKNOWN,key,x,,
1,18.566,UNKNOWN,key,right,,
2,23.954,UNKNOWN,key,z,,
3,29.141,UNKNOWN,key,z,,
4,34.136,UNKNOWN,key,z,,
