step,elapsed_sec,scene,action_kind,action_key,action_ds_x,action_ds_y
0,15.086,UNKNOWN,-,-,-,-
1,21.85,UNKNOWN,-,-,-,-
2,28.907,UNKNOWN,-,-,-,-
3,35.844,UNKNOWN,-,-,-,-
4,42.65,UNKNOWN,-,-,-,-
5,49.776,UNKNOWN,-,-,-,-
6,56.631,UNKNOWN,-,-,-,-
7,63.212,UNKNOWN,-,-,-,-
8,70.096,UNKNOWN,-,-,-,-
9,76.879,UNKNOWN,-,-,-,-
10,83.385,UNKNOWN,-,-,-,-
11,90.29,UNKNOWN,-,-,-,-
12,96.994,UNKNOWN,-,-,-,-
