step,elapsed_sec,scene,action_kind,action_key,action_ds_x,action_ds_y
0,12.626,UNKNOWN,key,x,,
1,17.835,UNKNOWN,key,x,,
2,22.286,UNKNOWN,key,x,,
3,27.252,UNKNOWN,key,x,,
4,31.845,UNKNOWN,key,s,,
5,36.424,UNKNOWN,key,x,,
6,40.825,UNKNOWN,key,s,,
7,45.438,UNKNOWN,key,x,,
8,50.272,UNKNOWN,key,x,,
9,54.763,UNKNOWN,key,x,,
10,59.558,UNKNOWN,key,x,,
11,64.056,UNKNOWN,key,x,,
12,68.83,UNKNOWN,key,x,,
13,73.433,UNKNOWN,key,x,,
