step,elapsed_sec,scene,action_kind,action_key,action_ds_x,action_ds_y
182,19.613,UNKNOWN,touch,,128,48
183,19.698,UNKNOWN,key,z,,
184,19.815,UNKNOWN,touch,,64,96
185,19.914,UNKNOWN,key,right,,
186,20.033,UNKNOWN,touch,,64,96
187,20.132,UNKNOWN,key,left,,
188,20.247,UNKNOWN,touch,,64,96
189,20.334,UNKNOWN,key,return,,
190,20.464,UNKNOWN,touch,,192,96
191,20.565,UNKNOWN,key,up,,
192,20.665,UNKNOWN,key,up,,
193,20.784,UNKNOWN,touch,,128,144
194,20.897,UNKNOWN,touch,,128,144
195,21.0,UNKNOWN,key,x,,
196,21.114,UNKNOWN,touch,,128,48
197,21.214,UNKNOWN,touch,,128,144
198,21.332,UNKNOWN,touch,,128,48
199,21.433,UNKNOWN,key,left,,
200,21.547,UNKNOWN,touch,,192,96
201,21.649,UNKNOWN,key,z,,
202,21.75,UNKNOWN,key,down,,
203,21.848,UNKNOWN,key,return,,
204,21.949,UNKNOWN,key,right,,
205,22.064,UNKNOWN,touch,,128,48
206,22.149,UNKNOWN,key,z,,
207,22.28,UNKNOWN,touch,,192,96
208,22.38,UNKNOWN,touch,,192,96
209,22.465,UNKNOWN,key,down,,
210,22.581,UNKNOWN,touch,,128,144
211,22.683,UNKNOWN,key,left,,
212,22.796,UNKNOWN,touch,,128,96
213,22.882,UNKNOWN,key,x,,
214,22.996,UNKNOWN,touch,,192,96
215,23.083,UNKNOWN,key,left,,
216,23.197,UNKNOWN,touch,,128,48
217,23.314,UNKNOWN,touch,,192,96
218,23.431,UNKNOWN,touch,,192,96
219,23.547,UNKNOWN,touch,,192,96
220,23.648,UNKNOWN,touch,,128,144
221,23.765,UNKNOWN,touch,,128,48
222,23.882,UNKNOWN,touch,,128,48
223,23.984,UNKNOWN,key,left,,
224,24.097,UNKNOWN,touch,,128,48
225,24.198,UNKNOWN,key,z,,
226,24.314,UNKNOWN,touch,,128,48
227,24.414,UNKNOWN,touch,,128,144
228,24.515,UNKNOWN,key,right,,
229,24.631,UNKNOWN,touch,,128,144
230,24.735,UNKNOWN,touch,,128,144
231,24.832,UNKNOWN,key,right,,
232,24.949,UNKNOWN,touch,,192,96
233,25.049,UNKNOWN,key,right,,
234,25.148,UNKNOWN,key,left,,
235,25.264,UNKNOWN,touch,,192,96
236,25.365,UNKNOWN,key,right,,
237,25.466,UNKNOWN,key,return,,
238,25.581,UNKNOWN,touch,,64,96
239,25.682,UNKNOWN,key,left,,
240,25.798,UNKNOWN,touch,,64,96
241,25.914,UNKNOWN,touch,,192,96
242,26.017,UNKNOWN,key,up,,
243,26.136,UNKNOWN,touch,,64,96
244,26.249,UNKNOWN,touch,,192,96
245,26.351,UNKNOWN,key,left,,
246,26.449,UNKNOWN,key,x,,
247,26.571,UNKNOWN,touch,,192,96
248,26.668,UNKNOWN,key,down,,
249,26.765,UNKNOWN,key,right,,
250,26.882,UNKNOWN,touch,,64,96
251,27.001,UNKNOWN,touch,,64,96
252,27.114,UNKNOWN,touch,,128,48
253,27.233,UNKNOWN,touch,,128,48
254,27.35,UNKNOWN,touch,,192,96
255,27.45,UNKNOWN,key,x,,
256,27.549,UNKNOWN,key,right,,
257,27.649,UNKNOWN,key,z,,
258,27.764,UNKNOWN,touch,,128,144
259,27.886,UNKNOWN,touch,,128,48
260,27.982,UNKNOWN,key,x,,
261,28.099,UNKNOWN,touch,,128,144
262,28.213,UNKNOWN,touch,,192,96
263,28.314,UNKNOWN,touch,,64,96
264,28.399,UNKNOWN,key,left,,
265,28.531,UNKNOWN,touch,,128,96
266,28.648,UNKNOWN,touch,,128,144
267,28.75,UNKNOWN,key,left,,
268,28.849,UNKNOWN,key,left,,
269,28.965,UNKNOWN,touch,,128,96
270,29.084,UNKNOWN,touch,,128,96
271,29.183,UNKNOWN,key,up,,
272,29.297,UNKNOWN,touch,,128,96
273,29.414,UNKNOWN,touch,,128,48
274,29.514,UNKNOWN,touch,,128,48
275,29.599,UNKNOWN,key,up,,
276,29.716,UNKNOWN,key,x,,
277,29.816,UNKNOWN,key,left,,
278,29.93,UNKNOWN,touch,,128,144
279,30.016,UNKNOWN,key,z,,
280,30.116,UNKNOWN,key,return,,
281,30.247,UNKNOWN,touch,,128,48
282,30.349,UNKNOWN,key,right,,
283,30.464,UNKNOWN,touch,,128,48
284,30.585,UNKNOWN,touch,,128,144
285,30.684,UNKNOWN,key,down,,
286,30.798,UNKNOWN,touch,,64,96
287,30.918,UNKNOWN,touch,,192,96
288,31.034,UNKNOWN,touch,,128,48
289,31.15,UNKNOWN,touch,,128,48
290,31.265,UNKNOWN,touch,,128,144
291,31.375,UNKNOWN,key,x,,
292,31.466,UNKNOWN,key,x,,
293,31.569,UNKNOWN,key,left,,
294,31.683,UNKNOWN,touch,,128,96
295,31.804,UNKNOWN,touch,,192,96
296,31.902,UNKNOWN,key,up,,
297,32.015,UNKNOWN,touch,,128,48
298,32.117,UNKNOWN,key,down,,
299,32.233,UNKNOWN,touch,,128,48
300,32.353,UNKNOWN,touch,,64,96
301,32.483,UNKNOWN,touch,,192,96
302,32.602,UNKNOWN,touch,,64,96
303,32.715,UNKNOWN,touch,,192,96
304,32.821,UNKNOWN,key,z,,
305,32.932,UNKNOWN,touch,,128,96
306,33.036,UNKNOWN,key,right,,
307,33.148,UNKNOWN,touch,,128,48
308,33.25,UNKNOWN,key,z,,
309,33.35,UNKNOWN,key,right,,
310,33.469,UNKNOWN,touch,,64,96
311,33.569,UNKNOWN,key,left,,
312,33.666,UNKNOWN,key,down,,
313,33.766,UNKNOWN,key,x,,
314,33.882,UNKNOWN,touch,,192,96
315,34.002,UNKNOWN,touch,,128,48
316,34.117,UNKNOWN,touch,,128,144
317,34.236,UNKNOWN,touch,,64,96
318,34.349,UNKNOWN,touch,,64,96
319,34.468,UNKNOWN,touch,,128,144
320,34.582,UNKNOWN,touch,,128,144
321,34.689,UNKNOWN,key,down,,
322,34.783,UNKNOWN,key,z,,
323,34.901,UNKNOWN,touch,,128,48
324,35.017,UNKNOWN,touch,,192,96
325,35.132,UNKNOWN,touch,,64,96
326,35.254,UNKNOWN,touch,,128,48
327,35.351,UNKNOWN,key,return,,
328,35.466,UNKNOWN,touch,,192,96
329,35.57,UNKNOWN,key,up,,
330,35.666,UNKNOWN,key,right,,
331,35.785,UNKNOWN,touch,,128,144
332,35.901,UNKNOWN,touch,,128,48
333,36.02,UNKNOWN,touch,,64,96
334,36.119,UNKNOWN,key,return,,
335,36.216,UNKNOWN,key,return,,
336,36.333,UNKNOWN,touch,,128,48
337,36.453,UNKNOWN,touch,,128,96
338,36.551,UNKNOWN,key,return,,
339,36.667,UNKNOWN,touch,,128,48
340,36.771,UNKNOWN,key,z,,
341,36.868,UNKNOWN,key,left,,
342,36.983,UNKNOWN,touch,,192,96
343,37.102,UNKNOWN,touch,,64,96
344,37.219,UNKNOWN,touch,,128,144
345,37.318,UNKNOWN,key,right,,
346,37.433,UNKNOWN,touch,,192,96
347,37.552,UNKNOWN,touch,,128,96
348,37.668,UNKNOWN,touch,,64,96
349,37.785,UNKNOWN,touch,,64,96
350,37.902,UNKNOWN,touch,,128,96
351,38.018,UNKNOWN,touch,,192,96
352,38.136,UNKNOWN,touch,,64,96
353,38.236,UNKNOWN,key,up,,
354,38.349,UNKNOWN,touch,,192,96
355,38.452,UNKNOWN,key,up,,
356,38.565,UNKNOWN,touch,,128,48
357,38.685,UNKNOWN,touch,,128,48
358,38.8,UNKNOWN,touch,,192,96
359,38.917,UNKNOWN,touch,,128,96
360,39.035,UNKNOWN,touch,,128,48
361,39.166,UNKNOWN,touch,,128,144
362,39.268,UNKNOWN,key,left,,
363,39.383,UNKNOWN,touch,,192,96
364,39.486,UNKNOWN,key,down,,
365,39.585,UNKNOWN,key,x,,
366,39.7,UNKNOWN,touch,,128,96
367,39.817,UNKNOWN,touch,,192,96
368,39.917,UNKNOWN,key,right,,
369,40.034,UNKNOWN,touch,,64,96
370,40.15,UNKNOWN,touch,,128,48
371,40.267,UNKNOWN,touch,,64,96
372,40.382,UNKNOWN,touch,,64,96
373,40.502,UNKNOWN,touch,,128,96
374,40.615,UNKNOWN,touch,,64,96
375,40.737,UNKNOWN,touch,,128,96
376,40.854,UNKNOWN,touch,,192,96
377,40.969,UNKNOWN,touch,,128,144
378,41.086,UNKNOWN,touch,,192,96
379,41.186,UNKNOWN,key,right,,
380,41.284,UNKNOWN,key,left,,
381,41.399,UNKNOWN,touch,,128,96
382,41.507,UNKNOWN,key,left,,
383,41.6,UNKNOWN,key,z,,
384,41.716,UNKNOWN,touch,,128,96
385,41.835,UNKNOWN,touch,,192,96
386,41.937,UNKNOWN,key,return,,
387,42.033,UNKNOWN,key,return,,
388,42.15,UNKNOWN,touch,,128,96
389,42.251,UNKNOWN,key,down,,
390,42.368,UNKNOWN,touch,,192,96
391,42.502,UNKNOWN,touch,,128,144
392,42.602,UNKNOWN,key,left,,
393,42.7,UNKNOWN,key,left,,
394,42.815,UNKNOWN,touch,,128,48
395,42.935,UNKNOWN,touch,,128,144
396,43.049,UNKNOWN,touch,,64,96
397,43.154,UNKNOWN,key,z,,
398,43.25,UNKNOWN,key,x,,
399,43.366,UNKNOWN,touch,,128,96
400,43.469,UNKNOWN,key,x,,
401,43.569,UNKNOWN,key,return,,
402,43.683,UNKNOWN,touch,,128,96
403,43.788,UNKNOWN,key,up,,
404,43.899,UNKNOWN,touch,,192,96
405,44.019,UNKNOWN,touch,,192,96
406,44.135,UNKNOWN,touch,,128,48
407,44.248,UNKNOWN,touch,,128,48
408,44.365,UNKNOWN,touch,,128,144
409,44.473,UNKNOWN,key,up,,
410,44.582,UNKNOWN,touch,,64,96
411,44.7,UNKNOWN,touch,,128,144
412,44.819,UNKNOWN,touch,,64,96
413,44.935,UNKNOWN,touch,,64,96
414,45.053,UNKNOWN,touch,,192,96
415,45.165,UNKNOWN,touch,,128,48
416,45.251,UNKNOWN,key,down,,
417,45.35,UNKNOWN,key,left,,
418,45.466,UNKNOWN,key,return,,
419,45.583,UNKNOWN,touch,,192,96
420,45.689,UNKNOWN,key,z,,
421,45.801,UNKNOWN,key,return,,
422,45.901,UNKNOWN,key,right,,
423,46.016,UNKNOWN,touch,,128,144
424,46.118,UNKNOWN,key,return,,
425,46.233,UNKNOWN,touch,,128,144
426,46.335,UNKNOWN,key,down,,
427,46.433,UNKNOWN,key,right,,
428,46.551,UNKNOWN,touch,,128,96
429,46.651,UNKNOWN,key,left,,
430,46.751,UNKNOWN,key,down,,
431,46.866,UNKNOWN,touch,,128,96
432,46.968,UNKNOWN,key,down,,
433,47.086,UNKNOWN,touch,,128,144
434,47.184,UNKNOWN,key,up,,
435,47.283,UNKNOWN,key,x,,
436,47.401,UNKNOWN,touch,,128,144
437,47.517,UNKNOWN,touch,,192,96
438,47.62,UNKNOWN,key,down,,
439,47.717,UNKNOWN,key,left,,
440,47.834,UNKNOWN,touch,,128,96
441,47.936,UNKNOWN,key,down,,
442,48.05,UNKNOWN,touch,,128,48
443,48.166,UNKNOWN,touch,,128,96
444,48.269,UNKNOWN,key,up,,
445,48.383,UNKNOWN,touch,,64,96
446,48.498,UNKNOWN,touch,,128,48
447,48.599,UNKNOWN,touch,,128,96
448,48.719,UNKNOWN,touch,,64,96
449,48.832,UNKNOWN,touch,,192,96
450,48.952,UNKNOWN,touch,,128,144
451,49.069,UNKNOWN,touch,,64,96
452,49.169,UNKNOWN,key,return,,
453,49.267,UNKNOWN,key,right,,
454,49.383,UNKNOWN,touch,,128,144
455,49.502,UNKNOWN,touch,,64,96
456,49.618,UNKNOWN,touch,,128,144
457,49.735,UNKNOWN,touch,,128,144
458,49.852,UNKNOWN,touch,,128,144
459,49.969,UNKNOWN,touch,,128,96
460,50.087,UNKNOWN,touch,,64,96
461,50.203,UNKNOWN,touch,,128,48
462,50.302,UNKNOWN,key,left,,
463,50.4,UNKNOWN,key,x,,
464,50.501,UNKNOWN,key,left,,
465,50.616,UNKNOWN,touch,,128,144
466,50.735,UNKNOWN,touch,,128,144
467,50.849,UNKNOWN,touch,,64,96
468,50.951,UNKNOWN,key,x,,
469,51.065,UNKNOWN,touch,,128,48
470,51.182,UNKNOWN,touch,,64,96
471,51.286,UNKNOWN,key,down,,
472,51.399,UNKNOWN,touch,,128,144
473,51.516,UNKNOWN,touch,,192,96
474,51.638,UNKNOWN,touch,,128,48
475,51.736,UNKNOWN,key,x,,
476,51.854,UNKNOWN,touch,,192,96
477,51.967,UNKNOWN,touch,,128,96
478,52.085,UNKNOWN,touch,,128,96
479,52.184,UNKNOWN,key,up,,
480,52.284,UNKNOWN,key,left,,
481,52.385,UNKNOWN,key,right,,
482,52.484,UNKNOWN,key,z,,
483,52.599,UNKNOWN,touch,,128,96
484,52.72,UNKNOWN,touch,,128,96
485,52.817,UNKNOWN,key,z,,
486,52.933,UNKNOWN,touch,,128,96
487,53.049,UNKNOWN,touch,,192,96
488,53.15,UNKNOWN,key,return,,
489,53.251,UNKNOWN,key,return,,
490,53.351,UNKNOWN,key,left,,
491,53.452,UNKNOWN,key,left,,
492,53.551,UNKNOWN,key,x,,
493,53.667,UNKNOWN,touch,,64,96
494,53.785,UNKNOWN,touch,,192,96
495,53.9,UNKNOWN,touch,,192,96
496,54.02,UNKNOWN,touch,,128,144
497,54.117,UNKNOWN,key,right,,
498,54.232,UNKNOWN,touch,,128,144
499,54.334,UNKNOWN,key,right,,
500,54.449,UNKNOWN,touch,,64,96
501,54.566,UNKNOWN,touch,,128,144
502,54.685,UNKNOWN,touch,,192,96
503,54.799,UNKNOWN,touch,,192,96
504,54.916,UNKNOWN,touch,,128,96
505,55.032,UNKNOWN,touch,,128,96
506,55.15,UNKNOWN,touch,,128,96
507,55.265,UNKNOWN,touch,,128,96
508,55.384,UNKNOWN,touch,,64,96
509,55.498,UNKNOWN,touch,,128,48
510,55.598,UNKNOWN,touch,,64,96
511,55.703,UNKNOWN,key,x,,
512,55.817,UNKNOWN,touch,,192,96
513,55.932,UNKNOWN,touch,,192,96
514,56.049,UNKNOWN,touch,,192,96
515,56.165,UNKNOWN,touch,,192,96
516,56.283,UNKNOWN,touch,,128,96
517,56.398,UNKNOWN,touch,,64,96
518,56.503,UNKNOWN,key,left,,
519,56.616,UNKNOWN,touch,,128,144
520,56.733,UNKNOWN,touch,,128,144
521,56.837,UNKNOWN,key,down,,
522,56.934,UNKNOWN,key,up,,
523,57.036,UNKNOWN,key,x,,
524,57.135,UNKNOWN,key,down,,
525,57.249,UNKNOWN,touch,,128,96
526,57.365,UNKNOWN,touch,,128,96
527,57.482,UNKNOWN,touch,,192,96
528,57.6,UNKNOWN,touch,,128,48
529,57.716,UNKNOWN,touch,,192,96
530,57.832,UNKNOWN,touch,,128,48
531,57.936,UNKNOWN,key,x,,
532,58.05,UNKNOWN,touch,,192,96
533,58.15,UNKNOWN,key,x,,
534,58.251,UNKNOWN,key,left,,
535,58.354,UNKNOWN,key,right,,
536,58.45,UNKNOWN,key,z,,
537,58.55,UNKNOWN,key,right,,
538,58.651,UNKNOWN,key,left,,
539,58.766,UNKNOWN,touch,,192,96
540,58.884,UNKNOWN,touch,,128,144
541,59.001,UNKNOWN,touch,,192,96
542,59.101,UNKNOWN,key,down,,
543,59.202,UNKNOWN,key,return,,
544,59.317,UNKNOWN,touch,,128,48
545,59.432,UNKNOWN,touch,,128,48
546,59.534,UNKNOWN,key,down,,
547,59.636,UNKNOWN,key,right,,
548,59.749,UNKNOWN,touch,,128,144
549,59.866,UNKNOWN,touch,,192,96
550,59.967,UNKNOWN,key,down,,
551,60.067,UNKNOWN,key,left,,
552,60.169,UNKNOWN,key,up,,
553,60.268,UNKNOWN,key,return,,
554,60.382,UNKNOWN,touch,,192,96
555,60.499,UNKNOWN,touch,,128,96
556,60.618,UNKNOWN,touch,,128,144
557,60.736,UNKNOWN,touch,,192,96
558,60.85,UNKNOWN,touch,,128,144
559,60.968,UNKNOWN,touch,,64,96
560,61.082,UNKNOWN,touch,,128,48
561,61.186,UNKNOWN,key,up,,
562,61.299,UNKNOWN,touch,,192,96
563,61.415,UNKNOWN,touch,,128,96
564,61.532,UNKNOWN,touch,,128,96
565,61.638,UNKNOWN,key,right,,
566,61.737,UNKNOWN,key,left,,
567,61.854,UNKNOWN,touch,,64,96
568,61.973,UNKNOWN,touch,,128,48
569,62.092,UNKNOWN,touch,,192,96
570,62.201,UNKNOWN,touch,,128,96
571,62.306,UNKNOWN,key,x,,
572,62.408,UNKNOWN,key,down,,
573,62.518,UNKNOWN,touch,,128,144
574,62.62,UNKNOWN,key,right,,
575,62.734,UNKNOWN,touch,,128,96
576,62.857,UNKNOWN,touch,,128,48
577,62.953,UNKNOWN,key,return,,
578,63.068,UNKNOWN,touch,,128,96
579,63.171,UNKNOWN,key,up,,
580,63.27,UNKNOWN,key,down,,
581,63.369,UNKNOWN,key,up,,
582,63.487,UNKNOWN,touch,,64,96
583,63.587,UNKNOWN,key,right,,
584,63.685,UNKNOWN,key,up,,
585,63.802,UNKNOWN,touch,,128,48
586,63.918,UNKNOWN,touch,,128,144
587,64.019,UNKNOWN,key,right,,
588,64.136,UNKNOWN,touch,,128,48
589,64.254,UNKNOWN,touch,,128,96
590,64.374,UNKNOWN,touch,,64,96
591,64.489,UNKNOWN,touch,,128,144
592,64.586,UNKNOWN,key,left,,
593,64.688,UNKNOWN,key,return,,
594,64.802,UNKNOWN,touch,,128,96
595,64.925,UNKNOWN,touch,,128,144
596,65.036,UNKNOWN,touch,,192,96
597,65.157,UNKNOWN,touch,,128,96
598,65.252,UNKNOWN,key,left,,
599,65.369,UNKNOWN,touch,,192,96
600,65.486,UNKNOWN,touch,,128,96
601,65.603,UNKNOWN,touch,,128,48
602,65.702,UNKNOWN,key,z,,
603,65.802,UNKNOWN,key,z,,
604,65.904,UNKNOWN,key,left,,
605,66.017,UNKNOWN,touch,,128,48
606,66.123,UNKNOWN,key,down,,
607,66.234,UNKNOWN,touch,,128,96
608,66.354,UNKNOWN,touch,,128,96
609,66.471,UNKNOWN,touch,,128,96
610,66.588,UNKNOWN,touch,,64,96
611,66.686,UNKNOWN,key,right,,
612,66.803,UNKNOWN,touch,,64,96
613,66.916,UNKNOWN,touch,,192,96
614,67.039,UNKNOWN,touch,,128,144
615,67.138,UNKNOWN,key,left,,
616,67.25,UNKNOWN,touch,,128,48
617,67.354,UNKNOWN,key,z,,
618,67.454,UNKNOWN,key,down,,
619,67.567,UNKNOWN,touch,,128,144
620,67.67,UNKNOWN,key,left,,
621,67.785,UNKNOWN,touch,,64,96
622,67.903,UNKNOWN,touch,,128,144
623,68.024,UNKNOWN,touch,,128,48
624,68.119,UNKNOWN,key,down,,
625,68.234,UNKNOWN,touch,,128,96
626,68.338,UNKNOWN,key,return,,
627,68.449,UNKNOWN,touch,,64,96
628,68.57,UNKNOWN,touch,,192,96
629,68.671,UNKNOWN,key,x,,
630,68.783,UNKNOWN,touch,,192,96
631,68.885,UNKNOWN,key,z,,
632,69.001,UNKNOWN,touch,,128,144
633,69.121,UNKNOWN,touch,,64,96
634,69.238,UNKNOWN,touch,,128,144
635,69.354,UNKNOWN,touch,,192,96
636,69.471,UNKNOWN,touch,,128,48
637,69.588,UNKNOWN,touch,,128,96
638,69.685,UNKNOWN,key,left,,
639,69.785,UNKNOWN,key,down,,
640,69.884,UNKNOWN,key,left,,
641,69.986,UNKNOWN,key,z,,
642,70.1,UNKNOWN,touch,,128,96
643,70.201,UNKNOWN,key,z,,
644,70.304,UNKNOWN,key,left,,
645,70.402,UNKNOWN,key,return,,
646,70.503,UNKNOWN,key,left,,
647,70.617,UNKNOWN,touch,,128,144
648,70.734,UNKNOWN,touch,,128,48
649,70.837,UNKNOWN,key,return,,
650,70.934,UNKNOWN,key,up,,
651,71.037,UNKNOWN,key,return,,
652,71.15,UNKNOWN,touch,,64,96
653,71.268,UNKNOWN,touch,,64,96
654,71.385,UNKNOWN,touch,,128,96
655,71.5,UNKNOWN,touch,,128,96
656,71.617,UNKNOWN,touch,,64,96
657,71.734,UNKNOWN,touch,,128,48
658,71.852,UNKNOWN,touch,,128,96
659,71.952,UNKNOWN,key,x,,
660,72.069,UNKNOWN,touch,,192,96
661,72.202,UNKNOWN,touch,,64,96
662,72.319,UNKNOWN,touch,,64,96
663,72.434,UNKNOWN,touch,,128,48
664,72.551,UNKNOWN,touch,,192,96
665,72.666,UNKNOWN,touch,,128,144
666,72.774,UNKNOWN,key,up,,
667,72.883,UNKNOWN,touch,,64,96
668,73.006,UNKNOWN,touch,,128,144
669,73.116,UNKNOWN,touch,,192,96
670,73.203,UNKNOWN,key,up,,
671,73.334,UNKNOWN,touch,,64,96
672,73.454,UNKNOWN,touch,,128,48
673,73.57,UNKNOWN,touch,,192,96
674,73.687,UNKNOWN,touch,,64,96
675,73.805,UNKNOWN,touch,,192,96
676,73.921,UNKNOWN,touch,,128,96
677,74.034,UNKNOWN,touch,,128,48
678,74.153,UNKNOWN,touch,,192,96
679,74.27,UNKNOWN,touch,,128,96
680,74.389,UNKNOWN,touch,,128,48
681,74.504,UNKNOWN,touch,,128,96
682,74.622,UNKNOWN,touch,,128,48
683,74.737,UNKNOWN,touch,,128,48
684,74.838,UNKNOWN,key,left,,
685,74.936,UNKNOWN,key,x,,
686,75.051,UNKNOWN,touch,,128,96
687,75.154,UNKNOWN,key,right,,
688,75.268,UNKNOWN,touch,,128,48
689,75.385,UNKNOWN,touch,,64,96
690,75.501,UNKNOWN,touch,,64,96
691,75.622,UNKNOWN,key,down,,
692,75.734,UNKNOWN,touch,,192,96
693,75.853,UNKNOWN,touch,,128,144
694,75.954,UNKNOWN,key,right,,
695,76.068,UNKNOWN,touch,,192,96
696,76.187,UNKNOWN,touch,,128,48
697,76.287,UNKNOWN,key,z,,
698,76.385,UNKNOWN,key,z,,
699,76.504,UNKNOWN,touch,,128,96
700,76.618,UNKNOWN,touch,,128,48
701,76.735,UNKNOWN,touch,,192,96
702,76.84,UNKNOWN,key,return,,
703,76.936,UNKNOWN,key,down,,
704,77.051,UNKNOWN,touch,,128,48
705,77.169,UNKNOWN,touch,,128,96
706,77.27,UNKNOWN,key,right,,
707,77.371,UNKNOWN,key,left,,
708,77.47,UNKNOWN,key,down,,
709,77.585,UNKNOWN,touch,,128,144
710,77.702,UNKNOWN,touch,,128,48
711,77.818,UNKNOWN,touch,,128,144
712,77.92,UNKNOWN,key,left,,
713,78.034,UNKNOWN,touch,,128,48
714,78.151,UNKNOWN,touch,,128,96
715,78.267,UNKNOWN,touch,,128,48
716,78.388,UNKNOWN,touch,,128,96
717,78.501,UNKNOWN,touch,,128,48
718,78.62,UNKNOWN,touch,,128,144
719,78.721,UNKNOWN,key,down,,
720,78.836,UNKNOWN,touch,,128,96
721,78.971,UNKNOWN,touch,,128,96
722,79.088,UNKNOWN,touch,,192,96
723,79.205,UNKNOWN,touch,,128,48
724,79.322,UNKNOWN,touch,,192,96
725,79.434,UNKNOWN,touch,,192,96
726,79.537,UNKNOWN,key,up,,
727,79.651,UNKNOWN,touch,,192,96
728,79.767,UNKNOWN,touch,,64,96
729,79.87,UNKNOWN,key,x,,
730,79.984,UNKNOWN,touch,,64,96
731,80.105,UNKNOWN,touch,,64,96
732,80.221,UNKNOWN,touch,,128,144
733,80.338,UNKNOWN,touch,,64,96
734,80.454,UNKNOWN,touch,,192,96
735,80.552,UNKNOWN,key,x,,
736,80.668,UNKNOWN,touch,,192,96
737,80.77,UNKNOWN,key,right,,
738,80.885,UNKNOWN,touch,,128,48
739,81.004,UNKNOWN,touch,,128,144
740,81.121,UNKNOWN,touch,,64,96
741,81.235,UNKNOWN,touch,,128,96
742,81.339,UNKNOWN,key,return,,
743,81.451,UNKNOWN,touch,,128,48
744,81.572,UNKNOWN,touch,,64,96
745,81.684,UNKNOWN,touch,,192,96
746,81.801,UNKNOWN,touch,,128,48
747,81.903,UNKNOWN,key,z,,
748,82.018,UNKNOWN,touch,,128,96
749,82.138,UNKNOWN,touch,,64,96
750,82.253,UNKNOWN,touch,,64,96
751,82.37,UNKNOWN,key,right,,
752,82.47,UNKNOWN,key,down,,
753,82.585,UNKNOWN,touch,,128,48
754,82.689,UNKNOWN,key,return,,
755,82.801,UNKNOWN,touch,,128,144
756,82.919,UNKNOWN,touch,,128,48
757,83.038,UNKNOWN,touch,,64,96
758,83.152,UNKNOWN,touch,,128,48
759,83.254,UNKNOWN,key,z,,
760,83.354,UNKNOWN,key,up,,
761,83.468,UNKNOWN,touch,,64,96
762,83.585,UNKNOWN,touch,,64,96
763,83.704,UNKNOWN,touch,,128,48
764,83.806,UNKNOWN,key,right,,
765,83.904,UNKNOWN,key,right,,
766,84.02,UNKNOWN,touch,,192,96
767,84.137,UNKNOWN,touch,,128,48
768,84.251,UNKNOWN,touch,,128,144
769,84.354,UNKNOWN,key,right,,
770,84.469,UNKNOWN,touch,,64,96
771,84.585,UNKNOWN,touch,,128,96
772,84.701,UNKNOWN,touch,,128,144
773,84.806,UNKNOWN,key,up,,
774,84.918,UNKNOWN,touch,,128,96
775,85.038,UNKNOWN,touch,,64,96
776,85.154,UNKNOWN,touch,,128,96
777,85.253,UNKNOWN,key,right,,
778,85.368,UNKNOWN,touch,,192,96
779,85.488,UNKNOWN,touch,,128,96
780,85.605,UNKNOWN,touch,,192,96
781,85.704,UNKNOWN,key,left,,
782,85.802,UNKNOWN,key,x,,
783,85.919,UNKNOWN,touch,,64,96
784,86.037,UNKNOWN,touch,,128,144
785,86.142,UNKNOWN,key,z,,
786,86.251,UNKNOWN,touch,,128,48
787,86.372,UNKNOWN,touch,,192,96
788,86.487,UNKNOWN,touch,,192,96
789,86.604,UNKNOWN,touch,,192,96
790,86.721,UNKNOWN,touch,,128,144
791,86.839,UNKNOWN,touch,,128,144
792,86.937,UNKNOWN,key,down,,
793,87.052,UNKNOWN,touch,,192,96
794,87.171,UNKNOWN,touch,,128,96
795,87.287,UNKNOWN,touch,,64,96
796,87.387,UNKNOWN,key,left,,
797,87.502,UNKNOWN,touch,,64,96
798,87.604,UNKNOWN,key,z,,
799,87.702,UNKNOWN,key,x,,
800,87.819,UNKNOWN,touch,,128,144
801,87.935,UNKNOWN,touch,,128,144
802,88.037,UNKNOWN,key,down,,
803,88.152,UNKNOWN,touch,,128,48
804,88.269,UNKNOWN,touch,,128,144
805,88.39,UNKNOWN,touch,,128,96
806,88.503,UNKNOWN,touch,,64,96
807,88.619,UNKNOWN,touch,,128,144
808,88.721,UNKNOWN,key,return,,
809,88.825,UNKNOWN,key,up,,
810,88.935,UNKNOWN,touch,,192,96
811,89.053,UNKNOWN,touch,,64,96
812,89.155,UNKNOWN,key,z,,
813,89.268,UNKNOWN,touch,,128,96
814,89.386,UNKNOWN,touch,,64,96
815,89.488,UNKNOWN,key,down,,
816,89.601,UNKNOWN,touch,,128,48
817,89.721,UNKNOWN,touch,,128,48
818,89.834,UNKNOWN,touch,,128,144
819,89.937,UNKNOWN,key,return,,
820,90.051,UNKNOWN,touch,,128,48
821,90.156,UNKNOWN,key,left,,
822,90.253,UNKNOWN,key,return,,
823,90.369,UNKNOWN,touch,,64,96
824,90.47,UNKNOWN,key,return,,
825,90.57,UNKNOWN,key,x,,
826,90.668,UNKNOWN,key,up,,
827,90.768,UNKNOWN,key,up,,
828,90.869,UNKNOWN,key,left,,
829,90.985,UNKNOWN,touch,,128,96
830,91.107,UNKNOWN,touch,,64,96
831,91.222,UNKNOWN,touch,,192,96
832,91.32,UNKNOWN,key,down,,
833,91.434,UNKNOWN,touch,,128,96
834,91.555,UNKNOWN,touch,,128,48
835,91.654,UNKNOWN,key,down,,
836,91.752,UNKNOWN,key,up,,
837,91.869,UNKNOWN,touch,,128,96
838,91.972,UNKNOWN,key,down,,
