step,elapsed_sec,scene,action_kind,action_key,action_ds_x,action_ds_y
0,12.925,UNKNOWN,key,left,,
1,18.378,UNKNOWN,key,x,,
2,23.237,UNKNOWN,key,down,,
3,28.594,UNKNOWN,key,x,,
4,33.427,UNKNOWN,key,left,,
5,38.709,UNKNOWN,key,down,,
6,43.685,UNKNOWN,key,up,,
7,49.041,UNKNOWN,key,left,,
8,53.88,UNKNOWN,key,x,,
