step,elapsed_sec,scene,action_kind,action_key,action_ds_x,action_ds_y
0,67.284,UNKNOWN,key,a,,
1,72.411,UNKNOWN,key,x,,
2,77.072,UNKNOWN,key,x,,
3,82.15,UNKNOWN,key,x,,
4,86.822,UNKNOWN,key,x,,
5,91.739,UNKNOWN,key,x,,
6,96.364,UNKNOWN,key,x,,
7,100.978,UNKNOWN,key,x,,
