step,elapsed_sec,scene,action_kind,action_key,action_ds_x,action_ds_y
0,14.407,UNKNOWN,-,-,-,-
1,21.226,UNKNOWN,-,-,-,-
2,27.673,UNKNOWN,-,-,-,-
3,34.124,UNKNOWN,-,-,-,-
4,40.963,UNKNOWN,-,-,-,-
