step,elapsed_sec,scene,action_kind,action_key,action_ds_x,action_ds_y
0,12.528,UNKNOWN,key,w,,
1,17.794,UNKNOWN,-,-,-,-
2,23.484,UNKNOWN,key,x,,
3,28.543,UNKNOWN,-,-,-,-
4,33.255,UNKNOWN,-,-,-,-
5,38.285,UNKNOWN,-,-,-,-
6,42.957,UNKNOWN,-,-,-,-
7,47.973,UNKNOWN,-,-,-,-
8,52.689,UNKNOWN,-,-,-,-
