step,elapsed_sec,scene,action_kind,action_key,action_ds_x,action_ds_y
224,22.653,UNKNOWN,key,right,,
225,22.753,UNKNOWN,key,left,,
226,22.853,UNKNOWN,key,down,,
227,22.97,UNKNOWN,key,left,,
228,23.07,UNKNOWN,key,left,,
229,23.17,UNKNOWN,key,right,,
230,23.27,UNKNOWN,key,x,,
231,23.37,UNKNOWN,key,up,,
232,23.47,UNKNOWN,key,left,,
233,23.57,UNKNOWN,key,left,,
234,23.669,UNKNOWN,key,down,,
235,23.77,UNKNOWN,key,z,,
236,23.869,UNKNOWN,key,z,,
237,23.97,UNKNOWN,key,z,,
238,24.071,UNKNOWN,key,z,,
239,24.171,UNKNOWN,key,return,,
240,24.27,UNKNOWN,key,z,,
241,24.37,UNKNOWN,key,up,,
242,24.47,UNKNOWN,key,up,,
243,24.572,UNKNOWN,key,z,,
244,24.67,UNKNOWN,key,left,,
245,24.77,UNKNOWN,key,left,,
246,24.87,UNKNOWN,key,z,,
247,24.971,UNKNOWN,key,left,,
248,25.07,UNKNOWN,key,up,,
249,25.17,UNKNOWN,key,return,,
250,25.27,UNKNOWN,key,x,,
251,25.371,UNKNOWN,key,z,,
252,25.47,UNKNOWN,key,right,,
253,25.576,UNKNOWN,key,x,,
254,25.67,UNKNOWN,key,return,,
255,25.77,UNKNOWN,key,x,,
256,25.87,UNKNOWN,key,right,,
257,25.97,UNKNOWN,key,left,,
258,26.072,UNKNOWN,key,up,,
259,26.17,UNKNOWN,key,return,,
260,26.27,UNKNOWN,key,down,,
261,26.371,UNKNOWN,key,z,,
262,26.47,UNKNOWN,key,left,,
263,26.571,UNKNOWN,key,up,,
264,26.67,UNKNOWN,key,x,,
265,26.77,UNKNOWN,key,down,,
266,26.87,UNKNOWN,key,down,,
267,26.971,UNKNOWN,key,x,,
268,27.071,UNKNOWN,key,z,,
269,27.17,UNKNOWN,key,down,,
270,27.27,UNKNOWN,key,x,,
271,27.371,UNKNOWN,key,x,,
272,27.469,UNKNOWN,key,left,,
273,27.586,UNKNOWN,key,right,,
274,27.686,UNKNOWN,key,x,,
275,27.788,UNKNOWN,key,left,,
276,27.887,UNKNOWN,key,right,,
277,27.987,UNKNOWN,key,x,,
278,28.086,UNKNOWN,key,z,,
279,28.187,UNKNOWN,key,down,,
280,28.287,UNKNOWN,key,left,,
281,28.387,UNKNOWN,key,down,,
282,28.487,UNKNOWN,key,x,,
283,28.587,UNKNOWN,key,down,,
284,28.686,UNKNOWN,key,up,,
285,28.787,UNKNOWN,key,left,,
286,28.887,UNKNOWN,key,return,,
287,28.987,UNKNOWN,key,down,,
288,29.087,UNKNOWN,key,left,,
289,29.187,UNKNOWN,key,down,,
290,29.286,UNKNOWN,key,z,,
291,29.387,UNKNOWN,key,return,,
292,29.486,UNKNOWN,key,return,,
293,29.587,UNKNOWN,key,return,,
294,29.686,UNKNOWN,key,right,,
295,29.787,UNKNOWN,key,right,,
296,29.887,UNKNOWN,key,down,,
297,29.987,UNKNOWN,key,right,,
298,30.086,UNKNOWN,key,left,,
299,30.187,UNKNOWN,key,x,,
300,30.287,UNKNOWN,key,x,,
301,30.387,UNKNOWN,key,z,,
302,30.488,UNKNOWN,key,up,,
303,30.587,UNKNOWN,key,down,,
304,30.687,UNKNOWN,key,left,,
305,30.789,UNKNOWN,key,x,,
306,30.887,UNKNOWN,key,return,,
307,30.987,UNKNOWN,key,down,,
308,31.087,UNKNOWN,key,x,,
309,31.187,UNKNOWN,key,left,,
310,31.287,UNKNOWN,key,x,,
311,31.388,UNKNOWN,key,down,,
312,31.488,UNKNOWN,key,right,,
313,31.588,UNKNOWN,key,right,,
314,31.687,UNKNOWN,key,down,,
315,31.787,UNKNOWN,key,right,,
316,31.887,UNKNOWN,key,left,,
317,31.987,UNKNOWN,key,z,,
318,32.087,UNKNOWN,key,right,,
319,32.204,UNKNOWN,key,left,,
320,32.304,UNKNOWN,key,return,,
321,32.405,UNKNOWN,key,x,,
322,32.504,UNKNOWN,key,x,,
323,32.604,UNKNOWN,key,right,,
324,32.704,UNKNOWN,key,up,,
325,32.805,UNKNOWN,key,x,,
326,32.903,UNKNOWN,key,return,,
327,33.003,UNKNOWN,key,return,,
328,33.103,UNKNOWN,key,x,,
329,33.203,UNKNOWN,key,up,,
330,33.304,UNKNOWN,key,x,,
331,33.404,UNKNOWN,key,z,,
332,33.503,UNKNOWN,key,z,,
333,33.605,UNKNOWN,key,x,,
334,33.704,UNKNOWN,key,right,,
335,33.804,UNKNOWN,key,return,,
336,33.903,UNKNOWN,key,return,,
337,34.004,UNKNOWN,key,right,,
338,34.103,UNKNOWN,key,return,,
339,34.203,UNKNOWN,key,return,,
340,34.304,UNKNOWN,key,return,,
341,34.404,UNKNOWN,key,return,,
342,34.503,UNKNOWN,key,x,,
343,34.603,UNKNOWN,key,right,,
344,34.704,UNKNOWN,key,down,,
345,34.803,UNKNOWN,key,right,,
346,34.904,UNKNOWN,key,up,,
347,35.003,UNKNOWN,key,x,,
348,35.104,UNKNOWN,key,return,,
349,35.204,UNKNOWN,key,down,,
350,35.304,UNKNOWN,key,down,,
351,35.406,UNKNOWN,key,left,,
352,35.504,UNKNOWN,key,right,,
353,35.604,UNKNOWN,key,left,,
354,35.704,UNKNOWN,key,down,,
355,35.82,UNKNOWN,key,up,,
356,35.921,UNKNOWN,key,left,,
357,36.02,UNKNOWN,key,return,,
358,36.121,UNKNOWN,key,z,,
359,36.22,UNKNOWN,key,z,,
360,36.32,UNKNOWN,key,left,,
361,36.421,UNKNOWN,key,return,,
362,36.52,UNKNOWN,key,left,,
363,36.621,UNKNOWN,key,z,,
364,36.721,UNKNOWN,key,x,,
365,36.82,UNKNOWN,key,z,,
366,36.922,UNKNOWN,key,right,,
367,37.021,UNKNOWN,key,right,,
368,37.12,UNKNOWN,key,right,,
369,37.22,UNKNOWN,key,left,,
370,37.321,UNKNOWN,key,z,,
371,37.422,UNKNOWN,key,right,,
372,37.521,UNKNOWN,key,right,,
373,37.621,UNKNOWN,key,x,,
374,37.721,UNKNOWN,key,up,,
375,37.822,UNKNOWN,key,z,,
376,37.921,UNKNOWN,key,return,,
377,38.021,UNKNOWN,key,right,,
378,38.12,UNKNOWN,key,up,,
379,38.221,UNKNOWN,key,left,,
380,38.322,UNKNOWN,key,down,,
381,38.422,UNKNOWN,key,right,,
382,38.521,UNKNOWN,key,right,,
383,38.62,UNKNOWN,key,right,,
384,38.72,UNKNOWN,key,down,,
385,38.821,UNKNOWN,key,x,,
386,38.92,UNKNOWN,key,left,,
387,39.023,UNKNOWN,key,z,,
388,39.121,UNKNOWN,key,up,,
389,39.221,UNKNOWN,key,down,,
390,39.322,UNKNOWN,key,return,,
391,39.421,UNKNOWN,key,down,,
392,39.522,UNKNOWN,key,right,,
393,39.62,UNKNOWN,key,x,,
394,39.72,UNKNOWN,key,down,,
395,39.821,UNKNOWN,key,left,,
396,39.921,UNKNOWN,key,z,,
397,40.04,UNKNOWN,key,right,,
398,40.137,UNKNOWN,key,x,,
399,40.237,UNKNOWN,key,down,,
400,40.338,UNKNOWN,key,x,,
401,40.437,UNKNOWN,key,down,,
402,40.537,UNKNOWN,key,x,,
403,40.637,UNKNOWN,key,x,,
404,40.737,UNKNOWN,key,up,,
405,40.838,UNKNOWN,key,x,,
406,40.937,UNKNOWN,key,z,,
407,41.036,UNKNOWN,key,left,,
408,41.137,UNKNOWN,key,right,,
409,41.237,UNKNOWN,key,x,,
410,41.337,UNKNOWN,key,return,,
411,41.438,UNKNOWN,key,up,,
412,41.537,UNKNOWN,key,left,,
413,41.637,UNKNOWN,key,return,,
414,41.737,UNKNOWN,key,up,,
415,41.837,UNKNOWN,key,up,,
416,41.937,UNKNOWN,key,down,,
417,42.037,UNKNOWN,key,right,,
418,42.138,UNKNOWN,key,return,,
419,42.237,UNKNOWN,key,right,,
420,42.339,UNKNOWN,key,up,,
421,42.438,UNKNOWN,key,z,,
422,42.537,UNKNOWN,key,x,,
423,42.637,UNKNOWN,key,return,,
424,42.739,UNKNOWN,key,up,,
425,42.837,UNKNOWN,key,x,,
426,42.937,UNKNOWN,key,z,,
427,43.038,UNKNOWN,key,up,,
428,43.139,UNKNOWN,key,down,,
429,43.237,UNKNOWN,key,left,,
430,43.338,UNKNOWN,key,up,,
431,43.437,UNKNOWN,key,up,,
432,43.539,UNKNOWN,key,down,,
433,43.655,UNKNOWN,key,up,,
434,43.754,UNKNOWN,key,z,,
435,43.854,UNKNOWN,key,return,,
436,43.955,UNKNOWN,key,up,,
437,44.054,UNKNOWN,key,up,,
438,44.154,UNKNOWN,key,z,,
439,44.254,UNKNOWN,key,z,,
440,44.354,UNKNOWN,key,return,,
441,44.456,UNKNOWN,key,z,,
442,44.554,UNKNOWN,key,return,,
443,44.654,UNKNOWN,key,return,,
444,44.755,UNKNOWN,key,right,,
445,44.854,UNKNOWN,key,up,,
446,44.955,UNKNOWN,key,up,,
447,45.055,UNKNOWN,key,down,,
448,45.155,UNKNOWN,key,z,,
449,45.255,UNKNOWN,key,right,,
450,45.357,UNKNOWN,key,left,,
451,45.455,UNKNOWN,key,return,,
452,45.555,UNKNOWN,key,x,,
453,45.654,UNKNOWN,key,return,,
454,45.755,UNKNOWN,key,return,,
455,45.855,UNKNOWN,key,return,,
456,45.955,UNKNOWN,key,right,,
457,46.055,UNKNOWN,key,up,,
458,46.154,UNKNOWN,key,z,,
459,46.254,UNKNOWN,key,return,,
460,46.354,UNKNOWN,key,down,,
461,46.455,UNKNOWN,key,right,,
462,46.571,UNKNOWN,key,x,,
463,46.671,UNKNOWN,key,right,,
464,46.771,UNKNOWN,key,right,,
465,46.871,UNKNOWN,key,right,,
466,46.972,UNKNOWN,key,z,,
467,47.071,UNKNOWN,key,down,,
468,47.171,UNKNOWN,key,z,,
469,47.271,UNKNOWN,key,z,,
470,47.371,UNKNOWN,key,x,,
471,47.471,UNKNOWN,key,right,,
472,47.572,UNKNOWN,key,down,,
473,47.671,UNKNOWN,key,left,,
474,47.772,UNKNOWN,key,z,,
475,47.872,UNKNOWN,key,z,,
476,47.971,UNKNOWN,key,left,,
477,48.07,UNKNOWN,key,x,,
478,48.171,UNKNOWN,key,left,,
479,48.27,UNKNOWN,key,z,,
480,48.371,UNKNOWN,key,x,,
481,48.47,UNKNOWN,key,right,,
482,48.571,UNKNOWN,key,left,,
483,48.671,UNKNOWN,key,left,,
484,48.77,UNKNOWN,key,right,,
485,48.871,UNKNOWN,key,down,,
486,48.97,UNKNOWN,key,down,,
487,49.071,UNKNOWN,key,left,,
488,49.17,UNKNOWN,key,up,,
489,49.271,UNKNOWN,key,up,,
490,49.37,UNKNOWN,key,right,,
491,49.472,UNKNOWN,key,right,,
492,49.571,UNKNOWN,key,up,,
493,49.671,UNKNOWN,key,z,,
494,49.77,UNKNOWN,key,z,,
495,49.871,UNKNOWN,key,left,,
496,49.972,UNKNOWN,key,return,,
497,50.07,UNKNOWN,key,down,,
498,50.171,UNKNOWN,key,right,,
499,50.271,UNKNOWN,key,return,,
500,50.371,UNKNOWN,key,up,,
501,50.471,UNKNOWN,key,up,,
502,50.571,UNKNOWN,key,right,,
503,50.671,UNKNOWN,key,down,,
504,50.771,UNKNOWN,key,up,,
505,50.873,UNKNOWN,key,left,,
506,50.971,UNKNOWN,key,return,,
507,51.071,UNKNOWN,key,return,,
508,51.173,UNKNOWN,key,z,,
509,51.272,UNKNOWN,key,down,,
510,51.372,UNKNOWN,key,up,,
511,51.489,UNKNOWN,key,down,,
512,51.588,UNKNOWN,key,x,,
513,51.688,UNKNOWN,key,left,,
514,51.788,UNKNOWN,key,return,,
515,51.888,UNKNOWN,key,up,,
516,51.988,UNKNOWN,key,x,,
517,52.088,UNKNOWN,key,up,,
518,52.188,UNKNOWN,key,z,,
519,52.289,UNKNOWN,key,down,,
520,52.387,UNKNOWN,key,right,,
521,52.488,UNKNOWN,key,down,,
522,52.588,UNKNOWN,key,up,,
523,52.691,UNKNOWN,key,right,,
524,52.788,UNKNOWN,key,x,,
525,52.888,UNKNOWN,key,up,,
526,52.987,UNKNOWN,key,up,,
527,53.087,UNKNOWN,key,x,,
528,53.187,UNKNOWN,key,z,,
529,53.288,UNKNOWN,key,x,,
530,53.388,UNKNOWN,key,up,,
531,53.488,UNKNOWN,key,left,,
532,53.588,UNKNOWN,key,left,,
533,53.688,UNKNOWN,key,left,,
534,53.788,UNKNOWN,key,down,,
535,53.887,UNKNOWN,key,return,,
536,53.988,UNKNOWN,key,right,,
537,54.088,UNKNOWN,key,left,,
538,54.193,UNKNOWN,key,left,,
539,54.287,UNKNOWN,key,left,,
540,54.388,UNKNOWN,key,down,,
541,54.488,UNKNOWN,key,left,,
542,54.588,UNKNOWN,key,z,,
543,54.688,UNKNOWN,key,z,,
544,54.788,UNKNOWN,key,left,,
545,54.888,UNKNOWN,key,right,,
546,54.988,UNKNOWN,key,down,,
547,55.088,UNKNOWN,key,right,,
548,55.188,UNKNOWN,key,down,,
549,55.288,UNKNOWN,key,left,,
550,55.388,UNKNOWN,key,z,,
551,55.489,UNKNOWN,key,left,,
552,55.589,UNKNOWN,key,x,,
553,55.688,UNKNOWN,key,z,,
554,55.789,UNKNOWN,key,up,,
555,55.888,UNKNOWN,key,right,,
556,56.006,UNKNOWN,key,return,,
557,56.105,UNKNOWN,key,up,,
558,56.204,UNKNOWN,key,x,,
559,56.306,UNKNOWN,key,down,,
560,56.405,UNKNOWN,key,right,,
561,56.505,UNKNOWN,key,up,,
562,56.605,UNKNOWN,key,x,,
563,56.704,UNKNOWN,key,left,,
564,56.804,UNKNOWN,key,x,,
565,56.904,UNKNOWN,key,down,,
566,57.006,UNKNOWN,key,return,,
567,57.104,UNKNOWN,key,right,,
568,57.205,UNKNOWN,key,return,,
569,57.304,UNKNOWN,key,down,,
570,57.405,UNKNOWN,key,x,,
571,57.505,UNKNOWN,key,left,,
572,57.604,UNKNOWN,key,down,,
573,57.704,UNKNOWN,key,x,,
574,57.804,UNKNOWN,key,right,,
575,57.904,UNKNOWN,key,return,,
576,58.005,UNKNOWN,key,up,,
577,58.104,UNKNOWN,key,down,,
578,58.205,UNKNOWN,key,down,,
579,58.304,UNKNOWN,key,z,,
580,58.405,UNKNOWN,key,left,,
581,58.505,UNKNOWN,key,down,,
582,58.606,UNKNOWN,key,left,,
583,58.704,UNKNOWN,key,left,,
584,58.804,UNKNOWN,key,right,,
585,58.905,UNKNOWN,key,return,,
586,59.004,UNKNOWN,key,left,,
587,59.104,UNKNOWN,key,down,,
588,59.204,UNKNOWN,key,return,,
589,59.306,UNKNOWN,key,up,,
590,59.404,UNKNOWN,key,left,,
591,59.521,UNKNOWN,key,z,,
592,59.621,UNKNOWN,key,return,,
593,59.721,UNKNOWN,key,return,,
594,59.82,UNKNOWN,key,left,,
595,59.92,UNKNOWN,key,down,,
596,60.021,UNKNOWN,key,x,,
597,60.121,UNKNOWN,key,right,,
598,60.221,UNKNOWN,key,x,,
599,60.321,UNKNOWN,key,left,,
600,60.421,UNKNOWN,key,right,,
601,60.521,UNKNOWN,key,return,,
602,60.623,UNKNOWN,key,right,,
603,60.721,UNKNOWN,key,right,,
604,60.821,UNKNOWN,key,left,,
605,60.921,UNKNOWN,key,up,,
606,61.022,UNKNOWN,key,x,,
607,61.122,UNKNOWN,key,right,,
608,61.222,UNKNOWN,key,up,,
609,61.322,UNKNOWN,key,return,,
610,61.422,UNKNOWN,key,left,,
611,61.522,UNKNOWN,key,right,,
612,61.621,UNKNOWN,key,right,,
613,61.721,UNKNOWN,key,x,,
614,61.823,UNKNOWN,key,x,,
615,61.922,UNKNOWN,key,z,,
616,62.021,UNKNOWN,key,up,,
617,62.121,UNKNOWN,key,up,,
618,62.223,UNKNOWN,key,down,,
619,62.322,UNKNOWN,key,right,,
620,62.422,UNKNOWN,key,right,,
621,62.523,UNKNOWN,key,left,,
622,62.622,UNKNOWN,key,up,,
623,62.722,UNKNOWN,key,right,,
624,62.822,UNKNOWN,key,x,,
625,62.922,UNKNOWN,key,right,,
626,63.022,UNKNOWN,key,z,,
627,63.121,UNKNOWN,key,left,,
628,63.221,UNKNOWN,key,return,,
629,63.321,UNKNOWN,key,right,,
630,63.421,UNKNOWN,key,right,,
631,63.538,UNKNOWN,key,right,,
632,63.638,UNKNOWN,key,down,,
633,63.738,UNKNOWN,key,left,,
634,63.838,UNKNOWN,key,z,,
635,63.939,UNKNOWN,key,x,,
636,64.037,UNKNOWN,key,left,,
637,64.138,UNKNOWN,key,return,,
638,64.238,UNKNOWN,key,down,,
639,64.338,UNKNOWN,key,right,,
640,64.437,UNKNOWN,key,left,,
641,64.539,UNKNOWN,key,x,,
642,64.638,UNKNOWN,key,up,,
643,64.738,UNKNOWN,key,up,,
644,64.84,UNKNOWN,key,down,,
645,64.938,UNKNOWN,key,x,,
646,65.039,UNKNOWN,key,left,,
647,65.138,UNKNOWN,key,right,,
648,65.238,UNKNOWN,key,x,,
649,65.338,UNKNOWN,key,left,,
650,65.438,UNKNOWN,key,down,,
651,65.538,UNKNOWN,key,z,,
652,65.638,UNKNOWN,key,down,,
653,65.738,UNKNOWN,key,x,,
654,65.839,UNKNOWN,key,left,,
655,65.938,UNKNOWN,key,up,,
656,66.038,UNKNOWN,key,down,,
657,66.138,UNKNOWN,key,down,,
658,66.24,UNKNOWN,key,x,,
659,66.338,UNKNOWN,key,right,,
660,66.44,UNKNOWN,key,right,,
661,66.539,UNKNOWN,key,right,,
662,66.638,UNKNOWN,key,up,,
663,66.739,UNKNOWN,key,left,,
664,66.839,UNKNOWN,key,return,,
665,66.941,UNKNOWN,key,return,,
666,67.039,UNKNOWN,key,up,,
667,67.138,UNKNOWN,key,x,,
668,67.239,UNKNOWN,key,x,,
669,67.338,UNKNOWN,key,left,,
670,67.44,UNKNOWN,key,up,,
671,67.542,UNKNOWN,key,down,,
672,67.639,UNKNOWN,key,left,,
673,67.738,UNKNOWN,key,up,,
674,67.839,UNKNOWN,key,down,,
675,67.938,UNKNOWN,key,left,,
676,68.039,UNKNOWN,key,left,,
677,68.139,UNKNOWN,key,x,,
678,68.238,UNKNOWN,key,x,,
679,68.339,UNKNOWN,key,down,,
680,68.455,UNKNOWN,key,z,,
681,68.558,UNKNOWN,key,right,,
682,68.656,UNKNOWN,key,z,,
683,68.755,UNKNOWN,key,return,,
684,68.855,UNKNOWN,key,down,,
685,68.956,UNKNOWN,key,left,,
686,69.057,UNKNOWN,key,down,,
687,69.155,UNKNOWN,key,right,,
688,69.255,UNKNOWN,key,up,,
689,69.355,UNKNOWN,key,right,,
690,69.454,UNKNOWN,key,return,,
691,69.555,UNKNOWN,key,return,,
692,69.656,UNKNOWN,key,left,,
693,69.755,UNKNOWN,key,down,,
694,69.855,UNKNOWN,key,z,,
695,69.955,UNKNOWN,key,left,,
